idccaa,gasoleo_a,gasolina_95,municipio,rotulo,low_cost
09,2.125,1.859,Malgrat de Mar,COOPERATIVA MALGRAT,TRUE
09,2.125,1.859,Malla,ESCLATOIL,TRUE
09,2.125,1.859,Manlleu,ESCLATOIL,TRUE
09,2.125,1.859,Manlleu,FEIXAS AULET,TRUE
09,2.125,1.859,Manresa,BONAREA,FALSE
09,2.125,1.859,Manresa,REPSOL,FALSE
09,2.125,1.859,Manresa,REPSOL,FALSE
09,2.125,1.859,Manresa,BP OIL,TRUE
09,2.125,1.859,Manresa,CEPSA,FALSE
09,2.125,1.859,Manresa,CEPSA,FALSE
09,2.125,1.859,Manresa,BP BUFALVENT,TRUE
09,2.125,1.859,Manresa,GALP,FALSE
09,2.125,1.859,Manresa,PETROCAT,TRUE
09,2.125,1.859,Manresa,REPSOL,FALSE
09,2.125,1.859,Manresa,REPSOL,FALSE
09,2.125,1.859,Manresa,AVIA,FALSE
09,2.125,1.859,Manresa,PETROMIRALLES,TRUE
09,2.125,1.859,Manresa,GM OIL,TRUE
09,2.125,1.859,Manresa,U.S. MANRESA -GAS-OILS ROVIRA-,TRUE
09,2.125,1.859,Manresa,PETROSET,TRUE
09,2.125,1.859,Manresa,ESCLATOIL,TRUE
09,2.125,1.859,Manresa,REPSOL BUTANO,TRUE
09,2.125,1.859,Martorell,CARREFOUR,TRUE
09,2.125,1.859,Martorell,PETRONOR,FALSE
09,2.125,1.859,Martorell,CEPSA,FALSE
09,2.125,1.859,Martorell,REPSOL,FALSE
09,2.125,1.859,Martorell,NIEVES,TRUE
09,2.125,1.859,Masies de Voltregà (Les),GALP,FALSE
09,2.125,1.859,Masies de Voltregà (Les),PETROVOLTREGÀ,TRUE
09,2.125,1.859,Masnou (El),REPSOL,FALSE
09,2.125,1.859,Masnou (El),MEROIL,TRUE
09,2.125,1.859,Masnou (El),Q8,FALSE
09,2.125,1.859,Masquefa,PEDROSA CENTER,TRUE
09,2.125,1.859,Masquefa,BONAREA,FALSE
09,2.125,1.859,Mataró,GM OIL,TRUE
09,2.125,1.859,Mataró,BP ESTACION SERVICIO MATARO,TRUE
09,2.125,1.859,Mataró,MATARO,TRUE
09,2.125,1.859,Mataró,REPSOL,FALSE
09,2.125,1.859,Mataró,CEPSA,FALSE
09,2.125,1.859,Mataró,PENINSULA QUALITY PRODUCT,TRUE
09,2.125,1.859,Mataró,CEPSA,FALSE
09,2.125,1.859,Mataró,REPSOL,FALSE
09,2.125,1.859,Mataró,"NATURGY IBERIA, S.L.",TRUE
09,2.125,1.859,Mataró,Q8,FALSE
09,2.125,1.859,Mataró,AUTONETOIL,TRUE
09,2.125,1.859,Mataró,BALLENOIL,TRUE
09,2.125,1.859,Mataró,SHELL,FALSE
09,2.125,1.859,Mataró,REPSOL,FALSE
09,2.125,1.859,Mataró,REPSOL,FALSE
09,2.125,1.859,Mataró,ALCAMPO,TRUE
09,2.125,1.859,Mataró,BALLENOIL,TRUE
09,2.125,1.859,Mataró,CENTRE ENERGIA MARESME,TRUE
09,2.125,1.859,Mataró,GALP,FALSE
09,2.125,1.859,Moià,BONAREA,FALSE
09,2.125,1.859,Moià,SERVIAUTO ECOLOGIC,TRUE
09,2.125,1.859,Moià,CEPSA,FALSE
09,2.125,1.859,Moià,AREA DIESEL,TRUE
09,2.125,1.859,Molins de Rei,GALP,FALSE
09,2.125,1.859,Molins de Rei,PETROLIS DE BARCELONA,TRUE
09,2.125,1.859,Molins de Rei,OILPRIX,TRUE
09,2.125,1.859,Molins de Rei,REPSOL,FALSE
09,2.125,1.859,Molins de Rei,SHELL,FALSE
09,2.125,1.859,Molins de Rei,REPSOL,FALSE
09,2.125,1.859,Molins de Rei,AUTONETOIL,TRUE
09,2.125,1.859,Molins de Rei,AUTONETOIL,TRUE
09,2.125,1.859,Mollet del Vallès,GOOD PRICE PALAU,TRUE
09,2.125,1.859,Mollet del Vallès,ESCLATOIL,TRUE
09,2.125,1.859,Mollet del Vallès,CEPSA,FALSE
09,2.125,1.859,Mollet del Vallès,Q8,FALSE
09,2.125,1.859,Mollet del Vallès,REPSOL,FALSE
09,2.125,1.859,Mollet del Vallès,REPSOL,FALSE
09,2.125,1.859,Mollet del Vallès,OILPRIX,TRUE
09,2.125,1.859,Monistrol de Montserrat,REPSOL,FALSE
09,2.125,1.859,Montcada i Reixac,CEPSA,FALSE
09,2.125,1.859,Montcada i Reixac,REPSOL,FALSE
09,2.125,1.859,Montcada i Reixac,REPSOL,FALSE
09,2.125,1.859,Montcada i Reixac,REPSOL,FALSE
09,2.125,1.859,Montcada i Reixac,REPSOL,FALSE
09,2.125,1.859,Montcada i Reixac,CEPSA,FALSE
09,2.125,1.859,Montcada i Reixac,GM OIL,TRUE
09,2.125,1.859,Montcada i Reixac,PETROLOWCOST,TRUE
09,2.125,1.859,Montcada i Reixac,CONDIS,TRUE
09,2.125,1.859,Montcada i Reixac,COUSO,TRUE
09,2.125,1.859,Montcada i Reixac,REPSOL,FALSE
09,2.125,1.859,Montcada i Reixac,BP PORTAL DEL VALLES DCHA.,TRUE
09,2.125,1.859,Montcada i Reixac,BP PORTAL DEL VALLES IZDA.,TRUE
09,2.125,1.859,Montgat,BP MONTGAT,TRUE
09,2.125,1.859,Montmaneu,LA PANADELLA,TRUE
09,2.125,1.859,Montmaneu,LA PANADELLA,TRUE
09,2.125,1.859,Montmeló,CAMPSA EXPRESS,TRUE
09,2.125,1.859,Montmeló,BALLENOIL,TRUE
09,2.125,1.859,Montornès del Vallès,NUROIL,TRUE
09,2.125,1.859,Montornès del Vallès,EL SURTIDOR,TRUE
09,2.125,1.859,Montornès del Vallès,REPSOL,FALSE
09,2.125,1.859,Montseny,BLANCA,TRUE
09,2.125,1.859,Navarcles,PETRO7,TRUE
09,2.125,1.859,Navàs,PETROCAT,TRUE
09,2.125,1.859,Òdena,PETRONOR,FALSE
09,2.125,1.859,Òdena,BONAREA,FALSE
09,2.125,1.859,Olèrdola,LACICAR,TRUE
09,2.125,1.859,Olèrdola,CARREFOUR,TRUE
09,2.125,1.859,Olèrdola,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Olèrdola,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Olèrdola,Q8,FALSE
09,2.125,1.859,Olesa de Montserrat,REPSOL,FALSE
09,2.125,1.859,Olesa de Montserrat,GALP,FALSE
09,2.125,1.859,Olesa de Montserrat,NIEVES,TRUE
09,2.125,1.859,Olesa de Montserrat,NIEVES,TRUE
09,2.125,1.859,Pacs del Penedès,CEPSA,FALSE
09,2.125,1.859,Palafolls,GALP,FALSE
09,2.125,1.859,Palafolls,PETROPRIX,TRUE
09,2.125,1.859,Palafolls,ZONA DIESEL,TRUE
09,2.125,1.859,Palafolls,CEPSA,FALSE
09,2.125,1.859,Palafolls,CEPSA,FALSE
09,2.125,1.859,Palau-solità i Plegamans,REPSOL,FALSE
09,2.125,1.859,Palau-solità i Plegamans,BENZOIL,TRUE
09,2.125,1.859,Pallejà,CEPSA,FALSE
09,2.125,1.859,Pallejà,CEPSA,FALSE
09,2.125,1.859,Pallejà,REPSOL,FALSE
09,2.125,1.859,Palma de Cervelló (La),REPSOL,FALSE
09,2.125,1.859,Papiol (El),PETROCAT,TRUE
09,2.125,1.859,Parets del Vallès,REPSOL,FALSE
09,2.125,1.859,Parets del Vallès,SHELL,FALSE
09,2.125,1.859,Parets del Vallès,CEPSA,FALSE
09,2.125,1.859,Parets del Vallès,BONAREA,FALSE
09,2.125,1.859,Parets del Vallès,NIEVES PARETS LLEVANTPARK,TRUE
09,2.125,1.859,Piera,ESCLATOIL,TRUE
09,2.125,1.859,Piera,GASOILS CARRERAS DE PIERA S.L.,TRUE
09,2.125,1.859,Piera,NIEVES,TRUE
09,2.125,1.859,Pineda de Mar,TAMOIL,TRUE
09,2.125,1.859,Pineda de Mar,ESSER,TRUE
09,2.125,1.859,Pineda de Mar,E.S. PINEDA DE MAR,TRUE
09,2.125,1.859,Pineda de Mar,CEPSA,FALSE
09,2.125,1.859,Pobla de Claramunt (La),CAMPSA,FALSE
09,2.125,1.859,Pobla de Lillet (La),REPSOL,FALSE
09,2.125,1.859,Polinyà,ES ADENOR POLINYA,TRUE
09,2.125,1.859,Pont de Vilomara i Rocafort (El),CEPSA,FALSE
09,2.125,1.859,Pont de Vilomara i Rocafort (El),LOW COST FUEL,TRUE
09,2.125,1.859,Prat de Llobregat (El),GALP,FALSE
09,2.125,1.859,Prat de Llobregat (El),REPSOL LA RIERA,TRUE
09,2.125,1.859,Prat de Llobregat (El),Q8,FALSE
09,2.125,1.859,Prat de Llobregat (El),CARREFOUR,TRUE
09,2.125,1.859,Prat de Llobregat (El),CEPSA,FALSE
09,2.125,1.859,Prat de Llobregat (El),CEPSA,FALSE
09,2.125,1.859,Prat de Llobregat (El),BP EL PRAT,TRUE
09,2.125,1.859,Prat de Llobregat (El),PETROCAT,TRUE
09,2.125,1.859,Prat de Llobregat (El),Q8,FALSE
09,2.125,1.859,Prat de Llobregat (El),BALLENOIL,TRUE
09,2.125,1.859,Prat de Llobregat (El),BENZOIL,TRUE
09,2.125,1.859,Prats de Lluçanès,ESTACIO SERVEI LLUÇANÈS,TRUE
09,2.125,1.859,Premià de Dalt,SORLIGO,TRUE
09,2.125,1.859,Premià de Mar,GASUIR,TRUE
09,2.125,1.859,Puig-reig,PETRO PINTÓ S.L.,TRUE
09,2.125,1.859,Puig-reig,BALLUS BAIXCOST,TRUE
09,2.125,1.859,Ripollet,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Ripollet,"APARCEMIENTO DE CAMIONES RIPOLLET, SCCL",TRUE
09,2.125,1.859,Ripollet,BP RECA,TRUE
09,2.125,1.859,Ripollet,GALP,FALSE
09,2.125,1.859,Ripollet,REPSOL,FALSE
09,2.125,1.859,Ripollet,GALP,FALSE
09,2.125,1.859,Ripollet,PETROPRIX,TRUE
09,2.125,1.859,Ripollet,CASAMITJANA NONELL,TRUE
09,2.125,1.859,Ripollet,NUROIL,TRUE
09,2.125,1.859,Roca del Vallès (La),REPSOL,FALSE
09,2.125,1.859,Roca del Vallès (La),REPSOL,FALSE
09,2.125,1.859,Roca del Vallès (La),SHELL,FALSE
09,2.125,1.859,Roca del Vallès (La),REPSOL,FALSE
09,2.125,1.859,Roda de Ter,FEIXAS AULET,TRUE
09,2.125,1.859,Roda de Ter,ESCLATOIL,TRUE
09,2.125,1.859,Rubí,TAMOIL,TRUE
09,2.125,1.859,Rubí,JULIA-OIL (FINA),TRUE
09,2.125,1.859,Rubí,JULIA-OIL,TRUE
09,2.125,1.859,Rubí,JULIA-OIL,TRUE
09,2.125,1.859,Rubí,BP,FALSE
09,2.125,1.859,Rubí,REPSOL,FALSE
09,2.125,1.859,Rubí,REPSOL,FALSE
09,2.125,1.859,Rubí,REPSOL,FALSE
09,2.125,1.859,Rubí,ESCLATOIL,TRUE
09,2.125,1.859,Rubí,PUNTA SOLERA,TRUE
09,2.125,1.859,Rubí,TAMOIL,TRUE
09,2.125,1.859,Rubí,PETROPRIX,TRUE
09,2.125,1.859,Sabadell,E.S.  PUNT DE TROBADA    -SABADELL-,TRUE
09,2.125,1.859,Sabadell,MEROIL,TRUE
09,2.125,1.859,Sabadell,BP SABADELL,TRUE
09,2.125,1.859,Sabadell,SHELL,FALSE
09,2.125,1.859,Sabadell,AVIA,FALSE
09,2.125,1.859,Sabadell,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Sabadell,REPSOL ARRAHONA,TRUE
09,2.125,1.859,Sabadell,BALLENOIL,TRUE
09,2.125,1.859,Sabadell,MEROIL,TRUE
09,2.125,1.859,Sabadell,LOWCOSTFUEL,TRUE
09,2.125,1.859,Sabadell,REPSOL,FALSE
09,2.125,1.859,Sabadell,REPSOL,FALSE
09,2.125,1.859,Sabadell,REPSOL,FALSE
09,2.125,1.859,Sabadell,REPSOL,FALSE
09,2.125,1.859,Sabadell,REPSOL,FALSE
09,2.125,1.859,Sabadell,REPSOL,FALSE
09,2.125,1.859,Sabadell,CEPSA,FALSE
09,2.125,1.859,Sabadell,SHELL ROCBLUME,TRUE
09,2.125,1.859,Sabadell,CEPSA,FALSE
09,2.125,1.859,Sabadell,GALP,FALSE
09,2.125,1.859,Sabadell,U.S.SABADELL   - GAS-OILS ROVIRA-,TRUE
09,2.125,1.859,Saldes,REPSOL,FALSE
09,2.125,1.859,Sallent,PETRONOR,FALSE
09,2.125,1.859,Sallent,PETROMIRALLES,TRUE
09,2.125,1.859,Sallent,"SALLENT DE SERVEIS, S.L.",TRUE
09,2.125,1.859,Sallent,TRANSPORTES ABYCER S.L.,TRUE
09,2.125,1.859,Sant Adrià de Besòs,ALCAMPO,TRUE
09,2.125,1.859,Sant Adrià de Besòs,MEROIL,TRUE
09,2.125,1.859,Sant Adrià de Besòs,REPSOL,FALSE
09,2.125,1.859,Sant Adrià de Besòs,CEPSA,FALSE
09,2.125,1.859,Sant Adrià de Besòs,GALP,FALSE
09,2.125,1.859,Sant Adrià de Besòs,GALP,FALSE
09,2.125,1.859,Sant Andreu de la Barca,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Sant Andreu de la Barca,PETROMIRALLES,TRUE
09,2.125,1.859,Sant Andreu de la Barca,NIEVES,TRUE
09,2.125,1.859,Sant Andreu de la Barca,Q8,FALSE
09,2.125,1.859,Sant Andreu de Llavaneres,MEROIL,TRUE
09,2.125,1.859,Sant Andreu de Llavaneres,OILPRIX,TRUE
09,2.125,1.859,Sant Andreu de Llavaneres,PETROLIS MIRAMAR,TRUE
09,2.125,1.859,Sant Antoni de Vilamajor,MEROIL,TRUE
09,2.125,1.859,Sant Boi de Llobregat,CEPSA,FALSE
09,2.125,1.859,Sant Boi de Llobregat,CAN CALDERÓN - CLAUS  (GNC),TRUE
09,2.125,1.859,Sant Boi de Llobregat,BP MONTCLAR,TRUE
09,2.125,1.859,Sant Boi de Llobregat,BP SANT BOI,TRUE
09,2.125,1.859,Sant Boi de Llobregat,E.S. ALCAMPO SANT BOI,TRUE
09,2.125,1.859,Sant Boi de Llobregat,GALP,FALSE
09,2.125,1.859,Sant Boi de Llobregat,BP MOLMAR,TRUE
09,2.125,1.859,Sant Boi de Llobregat,MKT OIL,TRUE
09,2.125,1.859,Sant Boi de Llobregat,REPSOL,FALSE
09,2.125,1.859,Sant Boi de Llobregat,ANEU OIL,TRUE
09,2.125,1.859,Sant Boi de Llobregat,BALLENOIL,TRUE
09,2.125,1.859,Sant Boi de Llobregat,BALLENOIL,TRUE
09,2.125,1.859,Sant Celoni,REPSOL,FALSE
09,2.125,1.859,Sant Celoni,BP MONTSENY,TRUE
09,2.125,1.859,Sant Celoni,ESCLATOIL,TRUE
09,2.125,1.859,Sant Celoni,REPSOL,FALSE
09,2.125,1.859,Sant Cugat del Vallès,ESCLATOIL,TRUE
09,2.125,1.859,Sant Cugat del Vallès,Q8,FALSE
09,2.125,1.859,Sant Cugat del Vallès,REPSOL,FALSE
09,2.125,1.859,Sant Cugat del Vallès,BP COLL FAVA,TRUE
09,2.125,1.859,Sant Cugat del Vallès,BP CAN SOLA,TRUE
09,2.125,1.859,Sant Cugat del Vallès,REPSOL,FALSE
09,2.125,1.859,Sant Cugat del Vallès,MEROIL,TRUE
09,2.125,1.859,Sant Cugat del Vallès,REPSOL,FALSE
09,2.125,1.859,Sant Cugat del Vallès,REPSOL,FALSE
09,2.125,1.859,Sant Cugat del Vallès,REPSOL,FALSE
09,2.125,1.859,Sant Cugat Sesgarrigues,SHELL,FALSE
09,2.125,1.859,Sant Cugat Sesgarrigues,SHELL,FALSE
09,2.125,1.859,Sant Cugat Sesgarrigues,BONAREA,FALSE
09,2.125,1.859,Sant Esteve Sesrovires,REPSOL,FALSE
09,2.125,1.859,Sant Esteve Sesrovires,NIEVES,TRUE
09,2.125,1.859,Sant Feliu de Llobregat,SERVICIOS PETROLIFEROS,TRUE
09,2.125,1.859,Sant Feliu de Llobregat,REPSOL,FALSE
09,2.125,1.859,Sant Feliu de Llobregat,EVOLUTION,TRUE
09,2.125,1.859,Sant Feliu de Llobregat,PETROMIRALLES,TRUE
09,2.125,1.859,Sant Fost de Campsentelles,VILACARBURANTS,TRUE
09,2.125,1.859,Sant Fost de Campsentelles,LOW COST SANT FOST VILACARBURANTS,TRUE
09,2.125,1.859,Sant Fruitós de Bages,CARREFOUR,TRUE
09,2.125,1.859,Sant Fruitós de Bages,REPSOL,FALSE
09,2.125,1.859,Sant Fruitós de Bages,E.S. ROSALEDA  -ST. FRUITOS DE BAGES-     GASOILS ROVIRA,TRUE
09,2.125,1.859,Sant Fruitós de Bages,"PETRO-PINTO,S.L.",TRUE
09,2.125,1.859,Sant Fruitós de Bages,REPSOL,FALSE
09,2.125,1.859,Sant Iscle de Vallalta,CARBURANTS SANT ISCLE,TRUE
09,2.125,1.859,Sant Joan de Vilatorrada,BEROIL,TRUE
09,2.125,1.859,Sant Joan de Vilatorrada,TAMOIL,TRUE
09,2.125,1.859,Sant Joan de Vilatorrada,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Sant Joan de Vilatorrada,NATURGY IBERIA,TRUE
09,2.125,1.859,Sant Joan Despí,PETROCAT,TRUE
09,2.125,1.859,Sant Joan Despí,SHELL,FALSE
09,2.125,1.859,Sant Joan Despí,OIL PRIX,TRUE
09,2.125,1.859,Sant Joan Despí,3 PUNT TRES,TRUE
09,2.125,1.859,Sant Joan Despí,MUXU,TRUE
09,2.125,1.859,Sant Just Desvern,BRIGHT SERVICE,TRUE
09,2.125,1.859,Sant Just Desvern,REPSOL,FALSE
09,2.125,1.859,Sant Just Desvern,ESCLATOIL,TRUE
09,2.125,1.859,Sant Llorenç d'Hortons,REPSOL,FALSE
09,2.125,1.859,Sant Martí d'Albars,E.S. SANT MARTI D'ALBARS,TRUE
09,2.125,1.859,Sant Martí Sarroca,LA BENCINERA,TRUE
09,2.125,1.859,Sant Pere de Ribes,REPSOL,FALSE
09,2.125,1.859,Sant Pere de Ribes,Q8,FALSE
09,2.125,1.859,Sant Pere de Ribes,LOWCOSTFUEL,TRUE
09,2.125,1.859,Sant Pere de Riudebitlles,NINGUNO,TRUE
09,2.125,1.859,Sant Pere de Torelló,SHELL,FALSE
09,2.125,1.859,Sant Pere Sallavinera,REPSOL,FALSE
09,2.125,1.859,Sant Pere Sallavinera,REPSOL,FALSE
09,2.125,1.859,Sant Pol de Mar,GALP,FALSE
09,2.125,1.859,Sant Quirze de Besora,NADA,TRUE
09,2.125,1.859,Sant Quirze del Vallès,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Sant Quirze del Vallès,WENCES,TRUE
09,2.125,1.859,Sant Quirze del Vallès,REPSOL,FALSE
09,2.125,1.859,Sant Quirze del Vallès,ALCAMPO,TRUE
09,2.125,1.859,Sant Sadurní d'Anoia,GALP,FALSE
09,2.125,1.859,Sant Sadurní d'Anoia,AMAT OIL,TRUE
09,2.125,1.859,Sant Sadurní d'Anoia,REPSOL,FALSE
09,2.125,1.859,Sant Sadurní d'Anoia,HAM,TRUE
09,2.125,1.859,Sant Salvador de Guardiola,REPSOL,FALSE
09,2.125,1.859,Sant Vicenç de Castellet,ESCLATOIL,TRUE
09,2.125,1.859,Sant Vicenç de Castellet,PETRONOR,FALSE
09,2.125,1.859,Sant Vicenç de Montalt,REPSOL,FALSE
09,2.125,1.859,Sant Vicenç de Torelló,PETROVOLTREGÀ,TRUE
09,2.125,1.859,Sant Vicenç dels Horts,EXPRESS,TRUE
09,2.125,1.859,Sant Vicenç dels Horts,MKT OIL,TRUE
09,2.125,1.859,Sant Vicenç dels Horts,PETROMIRALLES,TRUE
09,2.125,1.859,Sant Vicenç dels Horts,REPSOL,FALSE
09,2.125,1.859,Sant Vicenç dels Horts,REPSOL,FALSE
09,2.125,1.859,Sant Vicenç dels Horts,BP JORDAN,TRUE
09,2.125,1.859,Santa Coloma de Gramenet,CEPSA,FALSE
09,2.125,1.859,Santa Coloma de Gramenet,VILACARBURANTS,TRUE
09,2.125,1.859,Santa Coloma de Gramenet,REPSOL,FALSE
09,2.125,1.859,Santa Eulàlia de Ronçana,BP SANTA EULALIA DE RONÇANA,TRUE
09,2.125,1.859,Santa Margarida de Montbui,BALLENOIL,TRUE
09,2.125,1.859,Santa Margarida i els Monjos,PINS OIL,TRUE
09,2.125,1.859,Santa Maria de Corcó,AREA CABRERÈS,TRUE
09,2.125,1.859,Santa Maria de Miralles,PETROMIRALLES,TRUE
09,2.125,1.859,Santa Maria de Palautordera,TAMOIL,TRUE
09,2.125,1.859,Santa Maria de Palautordera,REPSOL,FALSE
09,2.125,1.859,Santa Maria de Palautordera,CEPSA,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,CEPSA,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,CEPSA,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,CEPSA,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,BP SANTA PERPETUA,TRUE
09,2.125,1.859,Santa Perpètua de Mogoda,CEPSA,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,REPSOL,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,REPSOL,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,REPSOL,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,MARINÉ,TRUE
09,2.125,1.859,Santa Perpètua de Mogoda,SHELL,FALSE
09,2.125,1.859,Santa Perpètua de Mogoda,ESCLATOIL,TRUE
09,2.125,1.859,Santa Perpètua de Mogoda,LOWCOSTFUEL,TRUE
09,2.125,1.859,Santa Perpètua de Mogoda,MARINÉ,TRUE
09,2.125,1.859,Santa Perpètua de Mogoda,SHELL,FALSE
09,2.125,1.859,Santa Susanna,CARREFOUR,TRUE
09,2.125,1.859,Santa Susanna,GALP,FALSE
09,2.125,1.859,Santa Susanna,PETROPRIX,TRUE
09,2.125,1.859,Santpedor,REPSOL,FALSE
09,2.125,1.859,Santpedor,PETRO PINTÓ,TRUE
09,2.125,1.859,Sentmenat,REPSOL,FALSE
09,2.125,1.859,Sentmenat,GASUIR,TRUE
09,2.125,1.859,Sentmenat,NUROIL,TRUE
09,2.125,1.859,Seva,BLANCA,TRUE
09,2.125,1.859,Seva,BONAREA,FALSE
09,2.125,1.859,Sitges,Q8,FALSE
09,2.125,1.859,Sitges,NIEVES,TRUE
09,2.125,1.859,Sitges,REPSOL,FALSE
09,2.125,1.859,Subirats,AMAT OIL,TRUE
09,2.125,1.859,Súria,REPSOL,FALSE
09,2.125,1.859,Súria,U. S. SÚRIA *ROVIRA*,TRUE
09,2.125,1.859,Tagamanent,REPSOL,FALSE
09,2.125,1.859,Tagamanent,PETROCAT,TRUE
09,2.125,1.859,Taradell,"AREA DE SERVEIS TARADELL,SL",TRUE
09,2.125,1.859,Teià,GALP,FALSE
09,2.125,1.859,Teià,REPSOL,FALSE
09,2.125,1.859,Terrassa,Q8,FALSE
09,2.125,1.859,Terrassa,REPSOL,FALSE
09,2.125,1.859,Terrassa,REPSOL,FALSE
09,2.125,1.859,Terrassa,PETROCAT,TRUE
09,2.125,1.859,Terrassa,PETRO VALLES,TRUE
09,2.125,1.859,Terrassa,PETROLOWCOST,TRUE
09,2.125,1.859,Terrassa,BALLENOIL,TRUE
09,2.125,1.859,Terrassa,HAM,TRUE
09,2.125,1.859,Terrassa,BENZOIL,TRUE
09,2.125,1.859,Terrassa,GALP,FALSE
09,2.125,1.859,Terrassa,BP TREVOL,TRUE
09,2.125,1.859,Terrassa,REPSOL,FALSE
09,2.125,1.859,Terrassa,PETROCAT,TRUE
09,2.125,1.859,Terrassa,REPSOL,FALSE
09,2.125,1.859,Terrassa,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Terrassa,PETRO7 - PETROLIS INDEPENDENTS,TRUE
09,2.125,1.859,Terrassa,REPSOL,FALSE
09,2.125,1.859,Terrassa,SUPECO,TRUE
09,2.125,1.859,Terrassa,GALP,FALSE
09,2.125,1.859,Terrassa,EVOLUTION,TRUE
09,2.125,1.859,Terrassa,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Terrassa,BP,FALSE
09,2.125,1.859,Terrassa,REPSOL,FALSE
09,2.125,1.859,Terrassa,ESCLATOIL,TRUE
09,2.125,1.859,Terrassa,OCTOPO,TRUE
09,2.125,1.859,Terrassa,Q8,FALSE
09,2.125,1.859,Terrassa,NIEVES,TRUE
09,2.125,1.859,Terrassa,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Terrassa,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Terrassa,PETRO VALLES,TRUE
09,2.125,1.859,Terrassa,PETRO VALLES,TRUE
09,2.125,1.859,Terrassa,COBASA,TRUE
09,2.125,1.859,Terrassa,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Terrassa,PETROCAT DIRECTE,TRUE
09,2.125,1.859,Terrassa,CAMPSA EXPRESS,TRUE
09,2.125,1.859,Tona,CEPSA,FALSE
09,2.125,1.859,Tona,CEPSA,FALSE
09,2.125,1.859,Tona,SHELL,FALSE
09,2.125,1.859,Tordera,CEPSA,FALSE
09,2.125,1.859,Tordera,CEPSA,FALSE
09,2.125,1.859,Tordera,LA FARINERA,TRUE
09,2.125,1.859,Torelló,GALP,FALSE
09,2.125,1.859,Torelló,ESCLATOIL,TRUE
09,2.125,1.859,Torelló,ESCLATOIL,TRUE
09,2.125,1.859,Torre de Claramunt (La),PETRONOR,FALSE
09,2.125,1.859,Torrelles de Llobregat,BONAREA,FALSE
09,2.125,1.859,Vacarisses,CEPSA,FALSE
09,2.125,1.859,Vacarisses,CEPSA,FALSE
09,2.125,1.859,Vacarisses,PETROALFA,TRUE
09,2.125,1.859,Vallgorguina,CEPSA,FALSE
09,2.125,1.859,Vallirana,NIEVES,TRUE
09,2.125,1.859,Vallirana,GALP,FALSE
09,2.125,1.859,Vallirana,REPSOL,FALSE
09,2.125,1.859,Vallirana,VALLIWASH-PETROMIRALLES,TRUE
09,2.125,1.859,Vallromanes,BP COMERCIAL VALLROMANAS,TRUE
09,2.125,1.859,Vic,PETROLIS INDEPENDENTS - PETRO7,TRUE
09,2.125,1.859,Vic,SHELL,FALSE
09,2.125,1.859,Vic,ESCLATOIL,TRUE
09,2.125,1.859,Vic,SUPECO,TRUE
09,2.125,1.859,Vic,BONAREA,FALSE
09,2.125,1.859,Vic,FEIXAS AULET,TRUE
09,2.125,1.859,Vic,ZONA DIESEL,TRUE
09,2.125,1.859,Vic,REPSOL,FALSE
09,2.125,1.859,Vic,REPSOL,FALSE
09,2.125,1.859,Vic,REPSOL,FALSE
09,2.125,1.859,Vic,BP,FALSE
09,2.125,1.859,Vic,CEPSA,FALSE
09,2.125,1.859,Vic,GMOIL,TRUE
09,2.125,1.859,Viladecans,REPSOL,FALSE
09,2.125,1.859,Viladecans,GALP,FALSE
09,2.125,1.859,Viladecans,GALP,FALSE
09,2.125,1.859,Viladecans,BP VILADECANS,TRUE
09,2.125,1.859,Viladecans,CARREFOUR,TRUE
09,2.125,1.859,Viladecans,ES VILAMARINA CEPSA,TRUE
09,2.125,1.859,Viladecans,BALLENOIL,TRUE
09,2.125,1.859,Viladecans,NATURGY,TRUE
09,2.125,1.859,Viladecavalls,REPSOL,FALSE
09,2.125,1.859,Viladecavalls,BONAREA,FALSE
09,2.125,1.859,Vilafranca del Penedès,ESCLATOIL,TRUE
09,2.125,1.859,Vilafranca del Penedès,SERVICIOS PENEDES SA,TRUE
09,2.125,1.859,Vilafranca del Penedès,ESCLATOIL,TRUE
09,2.125,1.859,Vilafranca del Penedès,BENZINERES MONTOIL,TRUE
09,2.125,1.859,Vilafranca del Penedès,PETROMIRALLES,TRUE
09,2.125,1.859,Vilafranca del Penedès,CEPSA,FALSE
